ID_Persona;P6435;P6440;P6460;P8624;P415
737288321;;;;;
737288411;;;;;
737288421;;;;;
737288511;;;;;
737288611;;;;;
737288621;;;;;
737288631;;;;;
737288711;5;2;;;30
737288741;;;;;
737288751;;;;;
737288811;5;2;;;20
737288821;5;2;;;40
737288841;;;;;
737288911;5;2;;;50
737288921;5;2;;;35
737288931;;;;;
737288941;5;2;;;25
737289011;5;2;;;30
737289111;5;2;;;30
737289121;;;;;
737289211;5;2;;;30
737289221;5;2;;;40
737289311;5;2;;;30
737289321;;;;;
737289411;;;;;
737289421;;;;;
737289511;;;;;
737289521;5;2;;;48
737289611;;;;;
737289811;5;1;1;;50
737289911;5;2;;;20
737290011;;;;;
737290111;5;2;;;30
737290211;;;;;
737290311;5;2;;;30
737290411;;;;;
737290421;5;2;;;20
737290511;;;;;
737290521;;;;;
737290531;;;;;
737290611;5;2;;;50
737290621;;;;;
737290711;;;;;
737290721;;;;;
737290811;5;2;;;20
737290821;;;;;
737290911;;;;;
737290921;;;;;
737291011;;;;;
737291021;5;2;;;60
737291111;5;2;;;30
737291121;;;;;
737291211;1;;1;1000000;40
737291311;1;;1;1500000;30
737291411;;;;;
737291421;2;;1;1100000;20
737291511;1;;1;1200000;48
737291521;;;;;
737291611;;;;;
737291711;5;2;;;50
737291721;;;;;
737291731;;;;;
737291811;;;;;
737291911;;;;;
737292011;5;2;;;30
737292021;;;;;
737292031;;;;;
737292041;;;;;
737292051;;;;;
737292111;1;;1;980600;30
737292121;;;;;
737292211;;;;;
737292221;;;;;
737292311;5;2;;;25
737292321;;;;;
737292331;;;;;
737292341;;;;;
737292351;;;;;
737292361;;;;;
737292411;;;;;
737292511;5;2;;;25
737292611;;;;;
737292621;5;2;;;50
737292711;5;2;;;40
737292721;;;;;
737292731;;;;;
737292741;;;;;
737292751;;;;;
737292761;;;;;
737292811;;;;;
737292821;5;2;;;30
737292831;;;;;
737292841;;;;;
737292851;;;;;
737292911;5;2;;;60
737292921;;;;;
737293011;;;;;
737293111;;;;;
737293121;5;2;;;50
737293131;;;;;
737293141;;;;;
737293211;5;2;;;40
737293221;5;2;;;50
737293311;;;;;
737293321;5;2;;;30
737293411;;;;;
737293511;5;2;;;40
737293611;5;2;;;25
737293621;;;;;
737293711;5;2;;;40
737293721;;;;;
737293811;5;2;;;40
737293821;;;;;
737293831;;;;;
737293911;5;2;;;30
737294011;5;2;;;40
737294021;;;;;
737294111;5;2;;;40
737294121;;;;;
737294131;;;;;
737294211;5;2;;;25
737294221;;;;;
737294311;5;2;;;30
737294411;5;2;;;30
737294511;;;;;
737294531;;;;;
737294611;5;2;;;60
737294711;5;2;;;14
737294721;5;2;;;48
737294811;1;;2;900000;40
737294821;1;;2;900000;40
737294831;;;;;
737294841;;;;;
737295011;5;2;;;56
737295021;5;2;;;21
737295111;1;;2;1300000;40
737295211;5;2;;;48
737295221;;;;;
737295231;5;2;;;56
737295241;;;;;
737295311;10;;1;450000;30
737295321;5;2;;;20
737295411;;;;;
737295421;;;;;
737295431;;;;;
737295441;;;;;
737295511;1;;1;400000;32
737295521;;;;;
737295611;;;;;
737295621;5;2;;;60
737295711;1;;1;3700000;40
737295721;;;;;
737295731;;;;;
737295811;3;;1;450000;84
737295911;5;2;;;8
737295921;;;;;
737296011;;;;;
737296021;5;2;;;40
737296111;5;2;;;8
737296121;;;;;
737296131;;;;;
737296211;5;2;;;48
737296221;5;2;;;35
737296311;;;;;
737296411;1;;1;450000;56
737296511;;;;;
737296521;;;;;
737296611;5;1;2;;48
737296621;5;1;2;;48
737296711;;;;;
737296721;;;;;
737296811;5;2;;;48
737296821;1;;1;350000;48
737296911;;;;;
737296921;;;;;
737296931;5;2;;;48
737296941;;;;;
737296951;;;;;
737297011;5;2;;;30
737297111;;;;;
737297121;;;;;
737297131;;;;;
737297141;;;;;
737297151;;;;;
737297161;;;;;
737297211;1;;2;1200000;48
737297221;;;;;
737297311;5;2;;;56
737297411;1;;1;800000;40
737297421;;;;;
737297511;7;;;;36
737297521;7;;;;38
737297611;7;;;;36
737297711;5;2;;;3
737297721;;;;;
737297731;;;;;
737297911;;;;;
737297921;;;;;
737297941;;;;;
737298011;;;;;
737298021;;;;;
737298111;;;;;
737298121;;;;;
737298211;;;;;
737298221;;;;;
737298311;;;;;
737298511;5;2;;;8
737298611;;;;;
737298621;;;;;
737298711;;;;;
737298721;;;;;
737298731;;;;;
737298811;1;;1;1000000;40
737298821;;;;;
737298911;5;2;;;25
737298921;;;;;
737298931;;;;;
737299011;5;2;;;20
737299021;;;;;
737299111;4;2;;;6
737299121;4;2;;;6
737299311;1;;1;2000000;52
737299411;1;;1;2500000;40
737299511;1;;1;950000;22
737299521;;;;;
737299611;5;2;;;40
737299621;;;;;
737299711;;;;;
737299721;;;;;
737299811;;;;;
737299911;1;;1;2100000;8
737299921;;;;;
737300011;;;;;
737300021;;;;;
737300111;1;;1;1500000;8
737300121;;;;;
737300211;1;;1;1200000;96
737300311;;;;;
737300321;1;;1;1100000;40
737300411;1;;1;1500000;32
737300421;;;;;
737300511;;;;;
737300521;;;;;
737300611;;;;;
737300621;;;;;
737300711;1;;1;1300000;26
737300811;5;2;;;40
737300821;;;;;
737300831;;;;;
737300911;1;;1;1100000;40
737300921;5;2;;;26
737301011;5;2;;;26
737301021;1;;1;900000;40
737301111;5;2;;;20
737301121;;;;;
737301131;;;;;
737301141;1;;1;950000;40
737301211;;;;;
737301221;;;;;
737301231;4;2;;;21
737301311;1;;1;1000000;15
737301321;6;;;;40
737301411;;;;;
737301421;1;;1;950000;40
737301431;1;;1;1000000;40
737301441;;;;;
737301511;1;;1;1000000;40
737301521;1;;1;1000000;26
737301611;1;;1;1000000;36
737301621;;;;;
737301711;5;2;;;24
737301811;5;2;;;12
737301821;5;2;;;20
737301911;1;;1;910000;40
737302011;5;2;;;84
737302021;;;;;
737302031;;;;;
737302051;1;;1;900000;48
737302111;5;2;;;84
737302121;5;2;;;36
737302211;5;2;;;20
737302221;5;2;;;20
737302231;;;;;
737302241;;;;;
737302251;;;;;
737302261;;;;;
737302311;;;;;
737302321;5;2;;;25
737302411;5;2;;;84
737302421;5;2;;;25
737302511;1;;1;877803;48
737302521;5;2;;;20
737302611;5;2;;;56
737302621;;;;;
737302811;1;;2;1200000;48
737302821;;;;;
737302831;;;;;
737303011;;;;;
737303021;;;;;
737303111;5;2;;;56
737303311;;;;;
737303321;;;;;
737303331;;;;;
737303341;5;2;;;35
737303351;5;2;;;40
737303411;5;1;1;;42
737303421;5;2;;;14
737303511;;;;;
737303521;5;2;;;30
737303531;4;1;1;;48
737303611;5;2;;;15
737303621;;;;;
737303641;3;;1;200000;10
737303651;5;2;;;70
737303711;5;2;;;50
737303721;3;;1;300000;20
737303731;;;;;
737303811;;;;;
737303821;5;2;;;40
737303831;;;;;
737303841;;;;;
737303911;;;;;
737303921;;;;;
737303931;5;2;;;35
737303941;5;2;;;30
737303951;5;2;;;35
737303961;;;;;
737303981;;;;;
737303991;5;2;;;20
737304011;;;;;
737304021;5;2;;;48
737304031;;;;;
737304041;;;;;
737304111;5;2;;;24
737304121;5;2;;;34
737304131;;;;;
737304211;;;;;
737304221;5;2;;;60
737304231;;;;;
737304241;;;;;
737304311;2;;1;4071000;48
737304321;3;;1;400000;48
737304411;;;;;
737304421;;;;;
737304511;;;;;
737304521;;;;;
737304611;1;;2;2700000;45
737304621;;;;;
737304631;;;;;
737304811;;;;;
737304821;3;;1;200000;50
737304831;;;;;
737304841;;;;;
737304911;;;;;
737304921;5;2;;;3
737304931;;;;;
737304941;;;;;
737305011;;;;;
737305021;;;;;
737305111;;;;;
737305121;;;;;
737305131;;;;;
737305211;;;;;
737305221;;;;;
737305611;5;2;;;25
737305621;1;;1;800000;72
737305641;;;;;
737305711;4;2;;;48
737305721;2;;1;2500000;40
737305811;5;2;;;70
737305821;;;;;
737305911;5;2;;;24
737305921;;;;;
737305931;;;;;
737306011;;;;;
737306021;5;2;;;40
737306111;;;;;
737306121;5;2;;;48
737306211;5;2;;;24
737306241;;;;;
737306311;5;2;;;78
737306411;5;2;;;42
737306511;5;2;;;60
737306521;;;;;
737306531;;;;;
737306611;5;2;;;35
737306621;;;;;
737306631;5;2;;;30
737306641;8;;;;35
737306711;;;;;
737306721;1;;2;1275000;72
737306731;5;2;;;49
737306741;5;2;;;25
737306751;1;;1;400000;25
737306761;;;;;
737306771;5;2;;;48
737306811;5;2;;;50
737306911;;;;;
737307011;7;;;;48
737307311;3;;1;450000;48
737307321;;;;;
737307511;;;;;
737307521;5;2;;;20
737307531;;;;;
737307611;5;2;;;28
737307621;;;;;
737307711;5;2;;;49
737307721;;;;;
737307731;;;;;
737307741;1;;1;600000;56
737307811;5;2;;;46
737307821;;;;;
737307831;;;;;
737307911;;;;;
737307921;5;2;;;50
737307941;;;;;
737307951;5;2;;;60
737307971;5;2;;;63
737307981;;;;;
737308011;5;2;;;24
737308111;3;;1;420000;48
737308211;;;;;
737308221;;;;;
737308241;5;2;;;12
737308411;;;;;
737308421;2;;1;980000;40
737308711;7;;;;42
737308721;;;;;
737308731;;;;;
737308811;5;2;;;42
737308821;;;;;
737308911;5;2;;;84
737308921;7;;;;36
737309011;5;2;;;54
737309021;;;;;
737309031;;;;;
737309041;;;;;
737309051;;;;;
737309111;5;2;;;60
737309121;;;;;
737309211;;;;;
737309221;10;;1;560000;70
737309231;;;;;
737309311;10;;1;700000;49
737309321;5;2;;;25
737309411;7;;;;50
737309421;;;;;
737309431;7;;;;54
737309511;7;;;;36
737309521;;;;;
737309611;;;;;
737309621;5;2;;;48
737309631;;;;;
737309711;;;;;
737309721;;;;;
737309811;5;2;;;60
737309911;;;;;
737309921;5;2;;;35
737309931;;;;;
737310111;5;2;;;40
737310121;5;2;;;18
737310131;;;;;
737310211;;;;;
737310311;3;;1;600000;48
737310321;;;;;
737310331;;;;;
737310312;1;;2;1200000;63
737310511;5;2;;;48
737310521;5;2;;;40
737310531;5;2;;;48
737310541;;;;;
737310551;;;;;
737310611;5;2;;;36
737310621;;;;;
737310631;;;;;
737310711;10;;1;850000;50
737310721;;;;;
737310731;;;;;
737310811;5;2;;;30
737310821;5;2;;;40
737310911;5;2;;;56
737310921;;;;;
737311011;7;;;;48
737311021;;;;;
737311111;;;;;
737311121;5;2;;;30
737311211;3;;1;700000;48
737311221;;;;;
737311311;3;;1;500000;48
737311321;;;;;
737311312;;;;;
737311322;10;;1;700000;60
737311411;;;;;
737311421;5;2;;;20
737311431;2;;2;1500000;48
737311441;5;2;;;20
737311511;5;2;;;50
737311521;;;;;
737311531;5;2;;;55
737311541;;;;;
737311512;1;;1;887000;48
737311611;5;2;;;56
737311621;;;;;
737311631;5;2;;;48
737311641;;;;;
737311651;;;;;
737312111;10;;1;1000000;48
737312121;;;;;
737312211;;;;;
737312221;;;;;
737312231;5;2;;;44
737312241;5;2;;;40
737312251;;;;;
737312261;;;;;
737312311;;;;;
737312321;;;;;
737312411;7;;;;40
737312421;5;2;;;30
737312511;5;2;;;50
737312611;7;;;;50
737312621;;;;;
737312711;5;2;;;60
737312811;10;;1;1000000;48
737312821;;;;;
737312911;7;;;;48
737313011;5;2;;;35
737313411;;;;;
737313511;5;2;;;60
737313521;10;;1;700000;50
737313531;;;;;
737313541;;;;;
737313551;;;;;
737313611;7;;;;48
737313621;;;;;
737313631;;;;;
737313711;1;;1;800000;63
737313721;;;;;
737313811;;;;;
737313821;;;;;
737313911;5;2;;;30
737313921;6;;;;56
737313931;;;;;
737313941;;;;;
737314011;1;;1;1200000;48
737314021;;;;;
737314111;5;2;;;48
737314121;5;2;;;30
737314211;5;2;;;6
737314221;5;2;;;10
737314231;;;;;
737314311;4;2;;;48
737314321;1;;1;1300000;24
737314331;;;;;
737314411;;;;;
737314421;5;2;;;30
737314511;1;;1;877803;48
737314521;;;;;
737314611;5;2;;;48
737314621;5;2;;;7
737314711;6;;;;48
737314721;;;;;
737314811;5;2;;;48
737314821;2;;1;877803;48
737314911;5;2;;;40
737314921;5;2;;;5
737314931;1;;1;600000;60
737315011;1;;1;900000;48
737315021;;;;;
737315111;;;;;
737315121;5;2;;;48
737315131;1;;1;200000;16
737315141;5;2;;;16
737315211;5;2;;;40
737315221;5;2;;;14
737315311;1;;1;2000000;48
737315321;;;;;
737315331;;;;;
737315411;1;;1;877803;56
737315421;;;;;
737315511;1;;1;2300000;48
737315521;5;2;;;6
737315611;5;2;;;60
737315621;5;2;;;20
737315631;;;;;
737315711;1;;1;1700000;48
737315721;;;;;
737315731;;;;;
737315741;;;;;
737315811;1;;1;1100000;48
737315821;;;;;
737315831;1;;1;200000;16
737315911;1;;1;1500000;48
737315921;;;;;
737316011;5;2;;;56
737316021;5;2;;;14
737316031;;;;;
737316111;;;;;
737316121;5;2;;;16
737316131;1;;1;400000;50
737316141;;;;;
737316151;5;2;;;48
737316211;1;;1;877803;48
737316221;;;;;
737316311;5;2;;;56
737316321;;;;;
737316331;1;;1;400000;20
737316341;1;;1;150000;16
737316351;;;;;
737316411;3;;1;877803;48
737316421;;;;;
737316431;1;;1;600000;48
737316441;1;;1;877803;48
737316451;5;2;;;48
737316511;;;;;
737316521;;;;;
737316611;;;;;
737316621;;;;;
737316711;;;;;
737316721;4;2;;;30
737316811;;;;;
737316821;1;;1;877803;48
737316831;5;2;;;8
737316911;1;;1;1500000;48
737316921;;;;;
737316931;5;2;;;48
737316941;;;;;
737316951;;;;;
737317011;;;;;
737317021;5;2;;;25
737317031;;;;;
737317041;1;;1;877803;48
737317111;5;2;;;50
737317121;1;;1;500000;40
737317131;;;;;
737317141;;;;;
737317211;;;;;
737317221;;;;;
737317311;2;;1;3500000;40
737317321;2;;1;1900000;40
737317331;2;;1;1100000;48
737317341;;;;;
737317411;1;;1;1100000;48
737317421;5;2;;;40
737317431;;;;;
737317511;4;2;;;48
737317611;6;;;;56
737317621;5;2;;;14
737317711;1;;1;1200000;48
737317811;1;;1;1200000;48
737317821;;;;;
737317911;2;;1;3500000;40
737318011;4;2;;;48
737319111;5;2;;;48
737319121;;;;;
737319131;;;;;
737319211;;;;;
737319221;;;;;
737319311;3;;1;950000;30
737319321;1;;1;920000;35
737319331;1;;1;1200000;35
737319341;5;2;;;30
737319411;1;;1;950000;30
737319421;1;;1;950000;30
737319441;;;;;
737319461;1;;1;950000;30
737319471;;;;;
737319491;1;;1;950000;30
737319511;;;;;
737319521;;;;;
737319531;5;2;;;10
737319611;5;2;;;20
737319621;1;;1;900000;40
737319641;;;;;
737319711;5;2;;;30
737319721;;;;;
737319731;1;;1;1200000;35
737319811;5;2;;;35
737319821;4;2;;;15
737319831;1;;1;900000;30
737319911;1;;1;1200000;35
737319921;5;2;;;15
737319931;;;;;
737319941;4;2;;;35
737319951;1;;1;1200000;35
737320011;5;2;;;30
737320021;1;;1;950000;35
737320031;;;;;
737320041;;;;;
737320051;;;;;
737320111;;;;;
737320121;1;;2;2000000;48
737320211;;;;;
737320221;;;;;
737320231;;;;;
737320311;;;;;
737320321;;;;;
737320331;5;2;;;40
737320411;10;;1;300000;36
737320421;5;2;;;12
737320511;5;2;;;60
737320521;7;;;;48
737320611;10;;1;350000;30
737320711;;;;;
737320721;7;;;;48
737320731;10;;1;600000;48
737320811;10;;1;450000;25
737320821;;;;;
737320911;;;;;
737320921;;;;;
737320931;;;;;
737321011;;;;;
737321021;7;;;;60
737321031;;;;;
737321041;1;;2;877803;48
737321111;;;;;
737321131;;;;;
737321211;10;;1;500000;36
737321221;5;2;;;15
737321311;7;;;;60
737321321;;;;;
737321411;5;2;;;12
737321511;;;;;
737321611;;;;;
737321621;10;;1;600000;60
737321711;10;;2;150000;50
737321721;;;;;
737321811;7;;;;40
737321821;7;;;;40
737321831;;;;;
737321911;7;;;;60
737321921;7;;;;48
737322011;;;;;
737322021;;;;;
737322111;7;;;;38
737322121;;;;;
737322131;;;;;
737322211;1;;1;680000;49
737322221;;;;;
737322311;;;;;
737322321;;;;;
737322331;;;;;
737322411;7;;;;14
737322421;;;;;
737322611;5;2;;;48
737322621;;;;;
737322711;7;;;;48
737322721;;;;;
737322811;5;2;;;48
737322821;;;;;
737322831;5;2;;;48
737322911;1;;1;800000;60
737323011;;;;;
737323111;5;2;;;48
737323211;1;;1;900000;60
737323221;;;;;
737323231;;;;;
737323241;;;;;
737323411;7;;;;52
737323421;;;;;
737323511;7;;;;48
737323521;;;;;
737323531;;;;;
737323611;1;;1;1200000;48
737323621;;;;;
737323711;5;2;;;24
737323721;5;2;;;42
737323731;1;;2;900000;48
737323741;;;;;
737323811;5;2;;;24
737323821;;;;;
737323911;;;;;
737323921;5;2;;;30
737323941;;;;;
737324011;;;;;
737324021;;;;;
737324031;10;;1;600000;42
737324041;10;;1;600000;42
737324111;;;;;
737324121;;;;;
737324211;;;;;
737324221;;;;;
737324311;;;;;
737324321;;;;;
737324331;5;2;;;20
737324511;5;2;;;48
737324521;;;;;
737324531;;;;;
737324611;5;2;;;60
737324621;5;2;;;50
737324711;;;;;
737324721;;;;;
737324731;;;;;
737324811;;;;;
737324821;1;;1;1300000;48
737324831;;;;;
737324841;;;;;
737325011;1;;1;1500000;60
737325021;2;;1;1500000;60
737325031;1;;2;1500000;45
737325041;;;;;
737325111;1;;1;99;30
737325121;;;;;
737325131;9;;;;48
737325511;;;;;
737325521;;;;;
737325531;;;;;
737325711;;;;;
737325721;;;;;
737325731;4;2;;;68
737325741;;;;;
737325811;4;2;;;48
737325911;7;;;;40
737325921;;;;;
737325931;10;;1;520000;40
737326011;;;;;
737326021;;;;;
737326031;5;2;;;6
737326041;;;;;
737326111;;;;;
737326121;;;;;
737326211;10;;1;700000;50
737326311;10;;1;840000;48
737326321;;;;;
737326411;10;;1;520000;40
737326511;10;;1;700000;50
737326611;10;;1;872200;48
737326621;;;;;
737326631;;;;;
737326641;;;;;
737326711;;;;;
737326721;;;;;
737326731;;;;;
737326741;;;;;
737326751;;;;;
737326771;;;;;
737326811;5;2;;;40
737326821;;;;;
737326911;;;;;
737327011;5;2;;;70
737327021;5;2;;;8
737327111;1;;1;850000;84
737327121;5;2;;;5
737327311;;;;;
737327321;;;;;
737327711;1;;1;1300000;40
737327721;5;2;;;30
737327731;;;;;
737327811;;;;;
737327911;;;;;
737327921;;;;;
737327931;;;;;
737328011;5;2;;;40
737328111;;;;;
737328121;1;;1;1200000;48
737328131;1;;1;1500000;48
737328411;1;;1;877800;48
737328421;2;;1;5000000;48
737328611;1;;1;877803;40
737328621;;;;;
737328711;1;;1;650000;55
737328721;;;;;
737328811;;;;;
737328821;5;2;;;10
737328831;5;2;;;72
737329011;;;;;
737329021;;;;;
737329111;2;;1;3800000;48
737329121;5;2;;;38
737329131;;;;;
737329141;;;;;
737329151;;;;;
737329211;1;;1;877800;48
737329221;5;2;;;24
737329231;1;;1;877800;48
737329241;;;;;
737329311;;;;;
737329321;;;;;
737329411;1;;1;880000;72
737329421;;;;;
737329431;;;;;
737329511;;;;;
737329521;;;;;
737329711;5;2;;;48
737329721;;;;;
737329731;;;;;
737330111;10;;1;200000;40
737330211;7;;;;72
737330221;;;;;
737330231;10;;1;240000;48
737330241;10;;1;240000;48
737330251;;;;;
737330311;7;;;;60
737330321;;;;;
737330511;;;;;
737330611;7;;;;60
737330621;;;;;
737330631;10;;1;0;60
737330641;10;;1;0;60
737330651;;;;;
737330661;;;;;
737330671;;;;;
737330711;7;;;;60
737330721;;;;;
737330811;1;;1;700000;48
737330821;;;;;
737330911;1;;1;650000;48
737330921;;;;;
737331111;;;;;
737331121;;;;;
737331211;5;2;;;78
737331221;5;2;;;84
737331231;;;;;
737331241;;;;;
737331411;;;;;
737331421;;;;;
737331431;1;;2;880000;48
737331441;;;;;
737331511;;;;;
737331521;1;;1;918000;50
737331611;;;;;
737331711;5;2;;;48
737331721;5;2;;;50
737331731;;;;;
737331811;;;;;
737331821;;;;;
737331831;1;;1;99;50
737331911;10;;1;800000;65
737331921;;;;;
737331931;;;;;
737332011;5;2;;;48
737332021;;;;;
737332031;;;;;
737332041;;;;;
737332051;;;;;
737332111;;;;;
737332121;;;;;
737332211;5;2;;;28
737332221;1;;1;99;54
737332311;6;;;;20
737332411;5;2;;;60
737332511;;;;;
737332521;10;;1;600000;66
737332531;;;;;
737332611;;;;;
737332621;;;;;
737332631;10;;1;887000;48
737332641;3;;1;887000;48
737332651;1;;2;1296000;48
737332661;;;;;
737332711;10;;1;980000;48
737332721;;;;;
737332731;;;;;
737332811;;;;;
737332821;1;;1;99;48
737332911;;;;;
737332921;10;;1;927000;48
737332931;;;;;
737333011;;;;;
737333021;1;;1;1300000;60
737333031;5;2;;;30
737333111;;;;;
737333121;;;;;
737333131;;;;;
737333211;;;;;
737333221;1;;1;99;32
737333212;1;;1;2000000;48
737333213;;;;;
737333223;;;;;
737333311;1;;1;1200000;58
737333321;1;;1;99;48
737333331;;;;;
737333411;;;;;
737333421;;;;;
737333431;1;;1;99;24
737333441;1;;1;400000;24
737333511;1;;1;850000;48
737333521;;;;;
737333531;;;;;
737333541;;;;;
737333561;;;;;
737333571;;;;;
737333611;10;;1;910000;48
737333621;;;;;
737333631;10;;2;910000;48
737333641;10;;2;910000;48
737333651;10;;2;910000;48
737333661;10;;1;910000;48
737333671;10;;2;910000;48
737333681;10;;1;910000;48
737333711;;;;;
737333721;;;;;
737333731;5;2;;;50
737333741;;;;;
737333751;;;;;
737333811;;;;;
737333911;;;;;
737334011;5;2;;;50
737334021;5;2;;;50
737334111;1;;1;900000;48
737334121;4;2;;;50
737334211;2;;1;1500000;48
737334221;;;;;
737334231;;;;;
737334311;;;;;
737334411;;;;;
737334421;;;;;
737334431;;;;;
737334511;5;2;;;56
737334611;5;2;;;60
737334621;1;;1;920000;40
737334631;1;;1;99;58
737334641;;;;;
737334911;2;;1;3000000;60
737334921;1;;1;1200000;48
737334931;;;;;
737335011;1;;1;3300000;48
737335111;2;;1;2000000;48
737335121;1;;1;2300000;60
737335131;;;;;
737335211;10;;1;864000;48
737335221;1;;1;1800000;48
737335231;;;;;
737335241;5;2;;;60
737335251;;;;;
737335261;;;;;
737335311;4;1;1;;30
737335411;;;;;
737335421;;;;;
737335431;;;;;
737335511;5;2;;;20
737335611;1;;2;435000;15
737335621;;;;;
737335631;;;;;
737335711;;;;;
737335811;1;;1;99;50
737335821;5;2;;;65
737335831;;;;;
737335911;2;;1;3000000;48
737335921;;;;;
737335931;;;;;
737336011;6;;;;50
737336021;2;;1;99;48
737336031;1;;1;99;35
737336211;;;;;
737336221;;;;;
737336311;4;2;;;48
737336321;;;;;
737336331;;;;;
737336411;;;;;
737336421;;;;;
737336511;;;;;
737336521;;;;;
737336611;;;;;
737336711;;;;;
737336721;;;;;
737336731;;;;;
737336811;5;2;;;45
737336821;;;;;
737336831;;;;;
737336911;;;;;
737336921;;;;;
737337011;;;;;
737337021;5;2;;;50
737337111;5;2;;;60
737337121;5;2;;;30
737337131;;;;;
737337211;5;2;;;30
737337221;;;;;
737337231;5;2;;;50
737338811;;;;;
737338821;6;;;;54
737338831;;;;;
737338911;1;;1;2500000;40
737338921;;;;;
737339011;;;;;
737339021;;;;;
737339031;;;;;
737339111;;;;;
737339121;5;2;;;48
737339211;;;;;
737339311;5;2;;;24
737339321;;;;;
737339331;;;;;
737339411;;;;;
737339511;5;2;;;24
737339611;5;2;;;32
737339711;1;;2;1300000;48
737339721;;;;;
737339811;5;2;;;60
737339911;5;2;;;60
737339921;;;;;
737340011;5;2;;;40
737340021;10;;1;300000;30
737340111;;;;;
737340211;5;2;;;48
737340311;5;2;;;40
737340321;10;;1;400000;35
737340411;5;2;;;30
737340511;3;;1;450000;48
737340611;5;2;;;40
737340621;;;;;
737340711;5;2;;;48
737340721;;;;;
737340811;5;2;;;48
737340821;;;;;
737340911;5;2;;;40
737340921;5;2;;;40
737341011;;;;;
737341021;5;2;;;56
737341031;;;;;
737341111;7;;;;28
737341121;;;;;
737341131;;;;;
737341211;7;;;;48
737341221;;;;;
737341311;;;;;
737341321;10;;1;250000;24
737341411;10;;1;500000;48
737341421;;;;;
737341511;10;;1;600000;40
737341521;;;;;
737341531;;;;;
737341611;;;;;
737341621;;;;;
737341711;5;2;;;48
737341721;;;;;
737341911;;;;;
737341921;10;;1;400000;30
737341931;;;;;
737342011;;;;;
737342111;7;;;;40
737342121;5;2;;;40
737342131;5;2;;;48
737342311;10;;1;150000;32
737342321;;;;;
737342411;;;;;
737342421;;;;;
737342511;5;2;;;40
737342611;10;;1;400000;48
737342621;1;;1;450000;48
737342631;;;;;
737342641;;;;;
737342711;5;2;;;48
737342721;5;2;;;48
737342731;;;;;
737342811;;;;;
737342911;;;;;
737342921;;;;;
737343011;7;;;;35
737343021;;;;;
737343051;;;;;
737343111;1;;2;1800000;40
737343131;;;;;
737343211;5;2;;;20
737343311;;;;;
737343321;1;;1;1100000;40
737343411;5;2;;;30
737343511;5;2;;;14
737343521;;;;;
737343541;;;;;
737343611;1;;1;98;30
737343621;;;;;
737343711;1;;2;877000;48
737343811;;;;;
737343821;5;2;;;36
737343831;;;;;
737343911;1;;1;98;41
737343921;;;;;
737343931;;;;;
737344011;;;;;
737344111;5;2;;;48
737344121;;;;;
737344131;;;;;
737344211;5;1;2;;50
737344221;;;;;
737344231;;;;;
737344241;;;;;
737344251;;;;;
737344311;1;;1;98;48
737344321;;;;;
737344411;5;2;;;35
737344421;;;;;
737344431;;;;;
737344511;;;;;
737344521;5;2;;;35
737344611;1;;1;650000;20
737344711;5;2;;;40
737344811;7;;;;40
737344911;7;;;;40
737344921;;;;;
737345011;7;;;;40
737345111;7;;;;40
737345211;7;;;;35
737345311;7;;;;35
737345411;7;;;;35
737345511;5;2;;;45
737345611;;;;;
737345621;1;;1;500000;40
737345711;5;2;;;40
737345811;3;;1;800000;45
737345821;1;;1;750000;45
737345911;;;;;
737345921;5;2;;;40
737346011;;;;;
737346021;1;;1;800000;45
737346111;;;;;
737346121;1;;1;750000;40
737346211;;;;;
